item_id,store_id,average_daily_sales,maximum_daily_sales,average_lead_time,maximum_lead_time,safety_stock,reorder_point
HOBBIES_2_061,WI_1,0.12,6,7,14,83.13,84.0
HOBBIES_2_062,WI_1,0.12,5,7,14,69.13,70.0
HOBBIES_2_063,WI_1,0.25,6,7,14,82.24,84.0
HOBBIES_2_064,WI_1,0.08,4,7,14,55.47,56.0
HOBBIES_2_065,WI_1,0.09,4,7,14,55.35,56.0
HOBBIES_2_066,WI_1,0.13,4,7,14,55.12,56.0
HOBBIES_2_067,WI_1,0.08,4,7,14,55.41,56.0
HOBBIES_2_068,WI_1,0.12,5,7,14,69.14,70.0
HOBBIES_2_069,WI_1,0.17,3,7,14,40.82,42.0
HOBBIES_2_070,WI_1,0.09,7,7,14,97.4,98.0
HOBBIES_2_071,WI_1,0.11,4,7,14,55.22,56.0
HOBBIES_2_072,WI_1,0.08,3,7,14,41.44,42.0
HOBBIES_2_073,WI_1,0.08,3,7,14,41.44,42.0
HOBBIES_2_074,WI_1,0.22,6,7,14,82.46,84.0
HOBBIES_2_075,WI_1,0.71,12,7,14,163.02,168.0
HOBBIES_2_076,WI_1,0.39,11,7,14,151.25,154.0
HOBBIES_2_077,WI_1,0.02,2,7,14,27.84,28.0
HOBBIES_2_078,WI_1,0.12,4,7,14,55.18,56.0
HOBBIES_2_079,WI_1,0.08,3,7,14,41.44,42.0
HOBBIES_2_080,WI_1,0.09,5,7,14,69.39,70.0
HOBBIES_2_081,WI_1,0.1,11,7,14,153.32,154.0
HOBBIES_2_082,WI_1,0.03,4,7,14,55.77,56.0
HOBBIES_2_083,WI_1,0.39,12,7,14,165.27,168.0
HOBBIES_2_084,WI_1,0.04,3,7,14,41.69,42.0
HOBBIES_2_085,WI_1,0.24,6,7,14,82.34,84.0
HOBBIES_2_086,WI_1,0.05,4,7,14,55.62,56.0
HOBBIES_2_087,WI_1,0.12,14,7,14,195.18,196.0
HOBBIES_2_088,WI_1,0.11,3,7,14,41.2,42.0
HOBBIES_2_089,WI_1,0.18,4,7,14,54.72,56.0
HOBBIES_2_090,WI_1,0.04,3,7,14,41.7,42.0
HOBBIES_2_091,WI_1,0.26,6,7,14,82.18,84.0
HOBBIES_2_092,WI_1,0.11,3,7,14,41.23,42.0
HOBBIES_2_093,WI_1,0.16,5,7,14,68.91,70.0
HOBBIES_2_094,WI_1,0.07,4,7,14,55.54,56.0
HOBBIES_2_095,WI_1,0.06,3,7,14,41.59,42.0
HOBBIES_2_096,WI_1,0.14,6,7,14,83.0,84.0
HOBBIES_2_097,WI_1,0.1,7,7,14,97.28,98.0
HOBBIES_2_098,WI_1,0.24,8,7,14,110.31,112.0
HOBBIES_2_099,WI_1,0.04,4,7,14,55.74,56.0
HOBBIES_2_100,WI_1,0.3,10,7,14,137.88,140.0
HOBBIES_2_101,WI_1,0.17,9,7,14,124.78,126.0
HOBBIES_2_102,WI_1,0.19,6,7,14,82.69,84.0
HOBBIES_2_103,WI_1,0.23,6,7,14,82.42,84.0
HOBBIES_2_104,WI_1,0.07,4,7,14,55.51,56.0
HOBBIES_2_105,WI_1,0.12,4,7,14,55.19,56.0
HOBBIES_2_106,WI_1,0.04,3,7,14,41.7,42.0
HOBBIES_2_107,WI_1,0.33,9,7,14,123.7,126.0
HOBBIES_2_108,WI_1,0.07,3,7,14,41.54,42.0
HOBBIES_2_109,WI_1,0.12,4,7,14,55.19,56.0
HOBBIES_2_110,WI_1,0.11,5,7,14,69.24,70.0
HOBBIES_2_111,WI_1,0.04,3,7,14,41.71,42.0
HOBBIES_2_112,WI_1,0.15,4,7,14,54.94,56.0
HOBBIES_2_113,WI_1,0.13,4,7,14,55.06,56.0
HOBBIES_2_114,WI_1,0.08,7,7,14,97.47,98.0
HOBBIES_2_115,WI_1,0.39,7,7,14,95.29,98.0
HOBBIES_2_116,WI_1,0.14,5,7,14,69.03,70.0
HOBBIES_2_117,WI_1,0.34,9,7,14,123.65,126.0
HOBBIES_2_118,WI_1,0.15,12,7,14,166.98,168.0
HOBBIES_2_119,WI_1,0.04,2,7,14,27.75,28.0
HOBBIES_2_120,WI_1,0.32,9,7,14,123.75,126.0
HOBBIES_2_121,WI_1,0.18,12,7,14,166.75,168.0
HOBBIES_2_122,WI_1,0.16,9,7,14,124.87,126.0
HOBBIES_2_123,WI_1,0.16,7,7,14,96.88,98.0
HOBBIES_2_124,WI_1,0.38,16,7,14,221.35,224.0
HOBBIES_2_125,WI_1,0.13,4,7,14,55.12,56.0
HOBBIES_2_126,WI_1,0.24,7,7,14,96.3,98.0
HOBBIES_2_127,WI_1,0.09,4,7,14,55.39,56.0
HOBBIES_2_128,WI_1,0.16,8,7,14,110.89,112.0
HOBBIES_2_129,WI_1,0.45,13,7,14,178.88,182.0
HOBBIES_2_130,WI_1,0.09,2,7,14,27.39,28.0
HOBBIES_2_131,WI_1,0.24,5,7,14,68.33,70.0
HOBBIES_2_132,WI_1,0.11,15,7,14,209.24,210.0
HOBBIES_2_133,WI_1,0.33,9,7,14,123.7,126.0
HOBBIES_2_134,WI_1,0.08,3,7,14,41.44,42.0
HOBBIES_2_135,WI_1,0.11,8,7,14,111.21,112.0
HOBBIES_2_136,WI_1,0.33,10,7,14,137.69,140.0
HOBBIES_2_137,WI_1,0.08,4,7,14,55.47,56.0
HOBBIES_2_138,WI_1,0.06,3,7,14,41.6,42.0
HOBBIES_2_139,WI_1,0.09,4,7,14,55.38,56.0
HOBBIES_2_140,WI_1,0.12,6,7,14,83.14,84.0
HOBBIES_2_141,WI_1,0.11,11,7,14,153.24,154.0
HOBBIES_2_142,WI_1,0.76,20,7,14,274.66,280.0
HOBBIES_2_143,WI_1,0.13,15,7,14,209.07,210.0
HOBBIES_2_144,WI_1,0.09,3,7,14,41.39,42.0
HOBBIES_2_145,WI_1,0.36,8,7,14,109.45,112.0
HOBBIES_2_146,WI_1,0.13,5,7,14,69.06,70.0
HOBBIES_2_147,WI_1,0.14,4,7,14,55.02,56.0
HOBBIES_2_148,WI_1,0.16,10,7,14,138.91,140.0
HOBBIES_2_149,WI_1,0.19,7,7,14,96.65,98.0
HOUSEHOLD_1_001,WI_1,0.65,6,7,14,79.43,84.0
HOUSEHOLD_1_002,WI_1,1.12,10,7,14,132.14,140.0
HOUSEHOLD_1_003,WI_1,0.8,12,7,14,162.43,168.0
HOUSEHOLD_1_004,WI_1,0.66,10,7,14,135.39,140.0
HOUSEHOLD_1_005,WI_1,0.95,11,7,14,147.35,154.0
HOUSEHOLD_1_006,WI_1,0.46,5,7,14,66.78,70.0
HOUSEHOLD_1_007,WI_1,1.72,10,7,14,127.95,140.0
HOUSEHOLD_1_008,WI_1,0.28,5,7,14,68.02,70.0
HOUSEHOLD_1_009,WI_1,0.08,3,7,14,41.44,42.0
HOUSEHOLD_1_010,WI_1,0.27,6,7,14,82.09,84.0
HOUSEHOLD_1_011,WI_1,1.0,7,7,14,90.99,98.0
HOUSEHOLD_1_012,WI_1,0.55,9,7,14,122.18,126.0
HOUSEHOLD_1_013,WI_1,0.56,7,7,14,94.11,98.0
HOUSEHOLD_1_014,WI_1,0.35,7,7,14,95.54,98.0
HOUSEHOLD_1_015,WI_1,0.3,13,7,14,179.93,182.0
HOUSEHOLD_1_016,WI_1,0.76,11,7,14,148.65,154.0
HOUSEHOLD_1_017,WI_1,0.65,7,7,14,93.44,98.0
HOUSEHOLD_1_018,WI_1,0.09,4,7,14,55.34,56.0
HOUSEHOLD_1_019,WI_1,3.06,25,7,14,328.56,350.0
HOUSEHOLD_1_020,WI_1,0.19,5,7,14,68.68,70.0
HOUSEHOLD_1_021,WI_1,0.68,6,7,14,79.25,84.0
HOUSEHOLD_1_022,WI_1,0.22,6,7,14,82.49,84.0
HOUSEHOLD_1_023,WI_1,0.2,5,7,14,68.6,70.0
HOUSEHOLD_1_024,WI_1,0.58,8,7,14,107.94,112.0
HOUSEHOLD_1_025,WI_1,1.83,11,7,14,141.16,154.0
HOUSEHOLD_1_026,WI_1,0.46,8,7,14,108.78,112.0
HOUSEHOLD_1_027,WI_1,2.6,13,7,14,163.78,182.0
HOUSEHOLD_1_028,WI_1,0.7,6,7,14,79.13,84.0
HOUSEHOLD_1_029,WI_1,0.11,4,7,14,55.26,56.0
HOUSEHOLD_1_030,WI_1,0.9,9,7,14,119.72,126.0
HOUSEHOLD_1_032,WI_1,0.78,8,7,14,106.56,112.0
HOUSEHOLD_1_033,WI_1,0.54,7,7,14,94.19,98.0
HOUSEHOLD_1_034,WI_1,0.29,6,7,14,81.99,84.0
HOUSEHOLD_1_035,WI_1,0.13,4,7,14,55.09,56.0
HOUSEHOLD_1_036,WI_1,0.05,3,7,14,41.65,42.0
HOUSEHOLD_1_037,WI_1,0.38,6,7,14,81.35,84.0
HOUSEHOLD_1_038,WI_1,0.84,6,7,14,78.11,84.0
HOUSEHOLD_1_039,WI_1,1.16,12,7,14,159.9,168.0
HOUSEHOLD_1_040,WI_1,0.32,7,7,14,95.76,98.0
HOUSEHOLD_1_042,WI_1,0.24,4,7,14,54.33,56.0
HOUSEHOLD_1_043,WI_1,0.23,11,7,14,152.37,154.0
HOUSEHOLD_1_044,WI_1,0.09,4,7,14,55.36,56.0
HOUSEHOLD_1_045,WI_1,2.49,17,7,14,220.54,238.0
HOUSEHOLD_1_046,WI_1,0.46,4,7,14,52.79,56.0
HOUSEHOLD_1_047,WI_1,0.51,7,7,14,94.45,98.0
HOUSEHOLD_1_048,WI_1,1.21,10,7,14,131.5,140.0
HOUSEHOLD_1_049,WI_1,0.06,5,7,14,69.6,70.0
HOUSEHOLD_1_050,WI_1,0.51,6,7,14,80.45,84.0
HOUSEHOLD_1_051,WI_1,2.59,16,7,14,205.84,224.0
HOUSEHOLD_1_052,WI_1,0.26,7,7,14,96.19,98.0
HOUSEHOLD_1_053,WI_1,0.76,6,7,14,78.68,84.0
HOUSEHOLD_1_054,WI_1,0.13,3,7,14,41.08,42.0
HOUSEHOLD_1_055,WI_1,2.36,11,7,14,137.5,154.0
HOUSEHOLD_1_056,WI_1,0.52,5,7,14,66.36,70.0
HOUSEHOLD_1_057,WI_1,0.15,4,7,14,54.95,56.0
HOUSEHOLD_1_058,WI_1,0.23,5,7,14,68.38,70.0
HOUSEHOLD_1_059,WI_1,1.18,8,7,14,103.73,112.0
HOUSEHOLD_1_060,WI_1,0.03,2,7,14,27.79,28.0
HOUSEHOLD_1_061,WI_1,1.18,7,7,14,89.71,98.0
HOUSEHOLD_1_062,WI_1,0.5,9,7,14,122.48,126.0
HOUSEHOLD_1_063,WI_1,0.14,5,7,14,69.02,70.0
HOUSEHOLD_1_064,WI_1,0.15,4,7,14,54.93,56.0
HOUSEHOLD_1_065,WI_1,0.18,7,7,14,96.73,98.0
HOUSEHOLD_1_066,WI_1,0.54,13,7,14,178.25,182.0
HOUSEHOLD_1_067,WI_1,0.67,8,7,14,107.32,112.0
HOUSEHOLD_1_068,WI_1,0.98,6,7,14,77.11,84.0
HOUSEHOLD_1_069,WI_1,0.94,11,7,14,147.44,154.0
HOUSEHOLD_1_070,WI_1,0.65,17,7,14,233.43,238.0
HOUSEHOLD_1_071,WI_1,0.82,9,7,14,120.27,126.0
HOUSEHOLD_1_072,WI_1,3.44,15,7,14,185.93,210.0
HOUSEHOLD_1_073,WI_1,0.24,3,7,14,40.32,42.0
HOUSEHOLD_1_074,WI_1,0.46,11,7,14,150.77,154.0
HOUSEHOLD_1_075,WI_1,2.39,19,7,14,249.25,266.0
HOUSEHOLD_1_076,WI_1,0.37,5,7,14,67.42,70.0
HOUSEHOLD_1_077,WI_1,0.43,8,7,14,108.96,112.0
HOUSEHOLD_1_078,WI_1,0.91,12,7,14,161.63,168.0
HOUSEHOLD_1_079,WI_1,0.92,8,7,14,105.59,112.0
HOUSEHOLD_1_080,WI_1,0.2,4,7,14,54.61,56.0
HOUSEHOLD_1_081,WI_1,0.26,7,7,14,96.2,98.0
HOUSEHOLD_1_082,WI_1,1.05,10,7,14,132.63,140.0
HOUSEHOLD_1_083,WI_1,3.53,24,7,14,311.26,336.0
HOUSEHOLD_1_085,WI_1,0.13,3,7,14,41.09,42.0
HOUSEHOLD_1_086,WI_1,1.51,11,7,14,143.41,154.0
HOUSEHOLD_1_087,WI_1,0.85,8,7,14,106.08,112.0
HOUSEHOLD_1_088,WI_1,0.91,7,7,14,91.66,98.0
HOUSEHOLD_1_089,WI_1,0.49,7,7,14,94.55,98.0
HOUSEHOLD_1_090,WI_1,1.5,11,7,14,143.51,154.0
HOUSEHOLD_1_091,WI_1,0.53,6,7,14,80.3,84.0
HOUSEHOLD_1_092,WI_1,0.16,6,7,14,82.87,84.0
HOUSEHOLD_1_093,WI_1,0.42,6,7,14,81.03,84.0
HOUSEHOLD_1_094,WI_1,0.89,11,7,14,147.75,154.0
HOUSEHOLD_1_095,WI_1,1.03,8,7,14,104.8,112.0
HOUSEHOLD_1_096,WI_1,1.28,12,7,14,159.02,168.0
HOUSEHOLD_1_097,WI_1,1.1,8,7,14,104.3,112.0
HOUSEHOLD_1_098,WI_1,0.15,4,7,14,54.95,56.0
HOUSEHOLD_1_099,WI_1,0.36,6,7,14,81.48,84.0
HOUSEHOLD_1_100,WI_1,0.75,6,7,14,78.72,84.0
HOUSEHOLD_1_101,WI_1,0.81,7,7,14,92.32,98.0
HOUSEHOLD_1_102,WI_1,0.16,5,7,14,68.87,70.0
HOUSEHOLD_1_103,WI_1,1.16,10,7,14,131.87,140.0
HOUSEHOLD_1_104,WI_1,0.05,3,7,14,41.67,42.0
HOUSEHOLD_1_105,WI_1,0.95,8,7,14,105.38,112.0
HOUSEHOLD_1_106,WI_1,0.75,11,7,14,148.77,154.0
HOUSEHOLD_1_107,WI_1,1.64,10,7,14,128.55,140.0
HOUSEHOLD_1_108,WI_1,0.2,5,7,14,68.58,70.0
HOUSEHOLD_1_109,WI_1,1.44,12,7,14,157.93,168.0
HOUSEHOLD_1_110,WI_1,2.55,20,7,14,262.15,280.0
HOUSEHOLD_1_112,WI_1,0.89,8,7,14,105.8,112.0
HOUSEHOLD_1_113,WI_1,0.15,5,7,14,68.97,70.0
HOUSEHOLD_1_114,WI_1,2.72,33,7,14,442.96,462.0
HOUSEHOLD_1_115,WI_1,0.44,7,7,14,94.94,98.0
HOUSEHOLD_1_116,WI_1,0.2,5,7,14,68.61,70.0
HOUSEHOLD_1_117,WI_1,0.43,7,7,14,95.0,98.0
HOUSEHOLD_1_118,WI_1,0.34,9,7,14,123.6,126.0
HOUSEHOLD_1_119,WI_1,0.6,8,7,14,107.78,112.0
HOUSEHOLD_1_120,WI_1,0.41,5,7,14,67.13,70.0
HOUSEHOLD_1_121,WI_1,0.68,12,7,14,163.27,168.0
HOUSEHOLD_1_122,WI_1,1.63,10,7,14,128.59,140.0
HOUSEHOLD_1_123,WI_1,1.07,9,7,14,118.54,126.0
HOUSEHOLD_1_124,WI_1,1.43,10,7,14,130.02,140.0
HOUSEHOLD_1_125,WI_1,0.26,3,7,14,40.21,42.0
HOUSEHOLD_1_126,WI_1,0.26,4,7,14,54.21,56.0
HOUSEHOLD_1_127,WI_1,0.32,9,7,14,123.78,126.0
HOUSEHOLD_1_128,WI_1,1.75,11,7,14,141.74,154.0
HOUSEHOLD_1_129,WI_1,1.88,9,7,14,112.83,126.0
HOUSEHOLD_1_130,WI_1,0.33,6,7,14,81.68,84.0
HOUSEHOLD_1_131,WI_1,0.16,4,7,14,54.87,56.0
HOUSEHOLD_1_132,WI_1,1.27,10,7,14,131.09,140.0
HOUSEHOLD_1_133,WI_1,1.23,13,7,14,173.4,182.0
HOUSEHOLD_1_134,WI_1,0.65,12,7,14,163.47,168.0
HOUSEHOLD_1_135,WI_1,0.58,6,7,14,79.92,84.0
HOUSEHOLD_1_136,WI_1,0.72,9,7,14,120.94,126.0
HOUSEHOLD_1_137,WI_1,0.03,2,7,14,27.79,28.0
HOUSEHOLD_1_138,WI_1,0.99,9,7,14,119.07,126.0
HOUSEHOLD_1_139,WI_1,0.23,7,7,14,96.39,98.0
HOUSEHOLD_1_140,WI_1,0.38,4,7,14,53.33,56.0
HOUSEHOLD_1_141,WI_1,0.67,7,7,14,93.32,98.0
HOUSEHOLD_1_142,WI_1,0.2,3,7,14,40.62,42.0
HOUSEHOLD_1_143,WI_1,0.74,9,7,14,120.8,126.0
HOUSEHOLD_1_144,WI_1,0.36,7,7,14,95.51,98.0
HOUSEHOLD_1_145,WI_1,0.82,8,7,14,106.28,112.0
HOUSEHOLD_1_146,WI_1,0.8,8,7,14,106.43,112.0
HOUSEHOLD_1_147,WI_1,1.51,11,7,14,143.42,154.0
HOUSEHOLD_1_148,WI_1,0.21,7,7,14,96.51,98.0
HOUSEHOLD_1_149,WI_1,1.5,14,7,14,185.5,196.0
HOUSEHOLD_1_150,WI_1,0.08,2,7,14,27.45,28.0
HOUSEHOLD_1_151,WI_1,3.04,25,7,14,328.71,350.0
HOUSEHOLD_1_152,WI_1,0.1,4,7,14,55.33,56.0
HOUSEHOLD_1_153,WI_1,1.04,11,7,14,146.69,154.0
HOUSEHOLD_1_154,WI_1,0.47,6,7,14,80.7,84.0
HOUSEHOLD_1_155,WI_1,0.33,5,7,14,67.66,70.0
HOUSEHOLD_1_156,WI_1,0.37,7,7,14,95.42,98.0
HOUSEHOLD_1_157,WI_1,0.38,8,7,14,109.31,112.0
HOUSEHOLD_1_158,WI_1,1.02,8,7,14,104.85,112.0
HOUSEHOLD_1_159,WI_1,0.09,4,7,14,55.39,56.0
HOUSEHOLD_1_160,WI_1,0.21,4,7,14,54.56,56.0
HOUSEHOLD_1_161,WI_1,0.12,3,7,14,41.15,42.0
HOUSEHOLD_1_162,WI_1,0.86,8,7,14,106.0,112.0
HOUSEHOLD_1_163,WI_1,0.04,4,7,14,55.7,56.0
HOUSEHOLD_1_164,WI_1,0.42,8,7,14,109.05,112.0
HOUSEHOLD_1_165,WI_1,0.45,5,7,14,66.82,70.0
HOUSEHOLD_1_166,WI_1,0.41,6,7,14,81.16,84.0
HOUSEHOLD_1_167,WI_1,0.44,5,7,14,66.91,70.0
HOUSEHOLD_1_168,WI_1,0.9,8,7,14,105.69,112.0
HOUSEHOLD_1_169,WI_1,1.21,10,7,14,131.54,140.0
HOUSEHOLD_1_170,WI_1,1.24,15,7,14,201.32,210.0
HOUSEHOLD_1_171,WI_1,0.68,8,7,14,107.22,112.0
HOUSEHOLD_1_172,WI_1,0.44,23,7,14,318.94,322.0
HOUSEHOLD_1_173,WI_1,0.17,8,7,14,110.8,112.0
HOUSEHOLD_1_174,WI_1,0.24,5,7,14,68.29,70.0
HOUSEHOLD_1_175,WI_1,0.44,8,7,14,108.89,112.0
HOUSEHOLD_1_176,WI_1,1.14,7,7,14,90.02,98.0
HOUSEHOLD_1_177,WI_1,2.88,20,7,14,259.83,280.0
HOUSEHOLD_1_178,WI_1,0.21,4,7,14,54.55,56.0
HOUSEHOLD_1_179,WI_1,4.17,28,7,14,362.79,392.0
HOUSEHOLD_1_180,WI_1,0.79,9,7,14,120.5,126.0
HOUSEHOLD_1_181,WI_1,1.07,7,7,14,90.5,98.0
HOUSEHOLD_1_182,WI_1,0.89,7,7,14,91.74,98.0
HOUSEHOLD_1_183,WI_1,0.23,10,7,14,138.39,140.0
HOUSEHOLD_1_184,WI_1,0.5,7,7,14,94.51,98.0
HOUSEHOLD_1_185,WI_1,0.62,9,7,14,121.63,126.0
HOUSEHOLD_1_186,WI_1,1.23,10,7,14,131.4,140.0
HOUSEHOLD_1_187,WI_1,0.09,5,7,14,69.39,70.0
HOUSEHOLD_1_188,WI_1,1.67,11,7,14,142.32,154.0
HOUSEHOLD_1_189,WI_1,0.35,16,7,14,221.57,224.0
HOUSEHOLD_1_190,WI_1,0.18,5,7,14,68.77,70.0
HOUSEHOLD_1_191,WI_1,2.0,19,7,14,251.97,266.0
HOUSEHOLD_1_192,WI_1,0.42,5,7,14,67.09,70.0
HOUSEHOLD_1_193,WI_1,0.65,9,7,14,121.43,126.0
HOUSEHOLD_1_194,WI_1,0.43,4,7,14,52.98,56.0
HOUSEHOLD_1_195,WI_1,0.42,6,7,14,81.08,84.0
HOUSEHOLD_1_196,WI_1,1.51,11,7,14,143.45,154.0
HOUSEHOLD_1_197,WI_1,1.61,10,7,14,128.7,140.0
HOUSEHOLD_1_198,WI_1,4.18,25,7,14,320.75,350.0
HOUSEHOLD_1_199,WI_1,0.11,6,7,14,83.21,84.0
HOUSEHOLD_1_200,WI_1,0.32,4,7,14,53.78,56.0
HOUSEHOLD_1_201,WI_1,0.11,6,7,14,83.22,84.0
HOUSEHOLD_1_202,WI_1,0.22,4,7,14,54.44,56.0
HOUSEHOLD_1_203,WI_1,0.63,10,7,14,135.58,140.0
HOUSEHOLD_1_204,WI_1,0.16,10,7,14,138.89,140.0
HOUSEHOLD_1_205,WI_1,0.08,3,7,14,41.45,42.0
HOUSEHOLD_1_206,WI_1,0.6,11,7,14,149.79,154.0
HOUSEHOLD_1_207,WI_1,0.16,4,7,14,54.86,56.0
HOUSEHOLD_1_208,WI_1,0.33,7,7,14,95.7,98.0
HOUSEHOLD_1_209,WI_1,0.2,6,7,14,82.6,84.0
HOUSEHOLD_1_210,WI_1,0.12,6,7,14,83.14,84.0
HOUSEHOLD_1_211,WI_1,0.78,7,7,14,92.57,98.0
HOUSEHOLD_1_212,WI_1,0.9,11,7,14,147.71,154.0
HOUSEHOLD_1_213,WI_1,0.14,4,7,14,55.04,56.0
HOUSEHOLD_1_214,WI_1,0.7,8,7,14,107.09,112.0
HOUSEHOLD_1_215,WI_1,1.21,9,7,14,117.56,126.0
HOUSEHOLD_1_216,WI_1,0.13,5,7,14,69.09,70.0
HOUSEHOLD_1_217,WI_1,1.1,11,7,14,146.3,154.0
HOUSEHOLD_1_218,WI_1,0.56,23,7,14,318.05,322.0
HOUSEHOLD_1_219,WI_1,0.32,8,7,14,109.75,112.0
HOUSEHOLD_1_220,WI_1,1.15,15,7,14,201.92,210.0
HOUSEHOLD_1_221,WI_1,0.25,5,7,14,68.24,70.0
HOUSEHOLD_1_222,WI_1,0.57,7,7,14,93.98,98.0
HOUSEHOLD_1_223,WI_1,0.92,11,7,14,147.55,154.0
HOUSEHOLD_1_224,WI_1,0.36,6,7,14,81.49,84.0
HOUSEHOLD_1_225,WI_1,1.13,8,7,14,104.12,112.0
HOUSEHOLD_1_226,WI_1,0.6,8,7,14,107.8,112.0
HOUSEHOLD_1_227,WI_1,0.34,6,7,14,81.59,84.0
HOUSEHOLD_1_228,WI_1,0.28,9,7,14,124.01,126.0
HOUSEHOLD_1_229,WI_1,0.39,5,7,14,67.24,70.0
HOUSEHOLD_1_230,WI_1,0.68,11,7,14,149.26,154.0
HOUSEHOLD_1_231,WI_1,0.26,6,7,14,82.18,84.0
HOUSEHOLD_1_232,WI_1,0.57,5,7,14,66.04,70.0
HOUSEHOLD_1_233,WI_1,0.17,5,7,14,68.83,70.0
HOUSEHOLD_1_234,WI_1,2.49,16,7,14,206.56,224.0
HOUSEHOLD_1_235,WI_1,0.42,7,7,14,95.07,98.0
HOUSEHOLD_1_236,WI_1,1.63,10,7,14,128.62,140.0
HOUSEHOLD_1_237,WI_1,0.28,8,7,14,110.01,112.0
HOUSEHOLD_1_238,WI_1,0.62,8,7,14,107.68,112.0
HOUSEHOLD_1_239,WI_1,0.65,8,7,14,107.44,112.0
HOUSEHOLD_1_241,WI_1,0.37,4,7,14,53.38,56.0
HOUSEHOLD_1_242,WI_1,0.09,3,7,14,41.35,42.0
HOUSEHOLD_1_243,WI_1,2.11,12,7,14,153.21,168.0
HOUSEHOLD_1_244,WI_1,0.3,7,7,14,95.91,98.0
HOUSEHOLD_1_245,WI_1,0.56,11,7,14,150.11,154.0
HOUSEHOLD_1_246,WI_1,0.35,10,7,14,137.57,140.0
HOUSEHOLD_1_247,WI_1,2.18,15,7,14,194.76,210.0
HOUSEHOLD_1_248,WI_1,0.42,6,7,14,81.06,84.0
HOUSEHOLD_1_249,WI_1,0.62,6,7,14,79.63,84.0
HOUSEHOLD_1_250,WI_1,0.1,5,7,14,69.28,70.0
HOUSEHOLD_1_251,WI_1,0.4,7,7,14,95.21,98.0
HOUSEHOLD_1_252,WI_1,0.25,8,7,14,110.24,112.0
HOUSEHOLD_1_253,WI_1,0.23,7,7,14,96.4,98.0
HOUSEHOLD_1_254,WI_1,1.51,18,7,14,241.41,252.0
HOUSEHOLD_1_255,WI_1,0.45,9,7,14,122.82,126.0
HOUSEHOLD_1_256,WI_1,0.4,6,7,14,81.23,84.0
HOUSEHOLD_1_257,WI_1,0.27,6,7,14,82.08,84.0
HOUSEHOLD_1_258,WI_1,0.05,3,7,14,41.65,42.0
HOUSEHOLD_1_259,WI_1,0.81,5,7,14,64.32,70.0
HOUSEHOLD_1_260,WI_1,0.07,8,7,14,111.48,112.0
HOUSEHOLD_1_261,WI_1,0.17,3,7,14,40.78,42.0
HOUSEHOLD_1_262,WI_1,1.41,13,7,14,172.11,182.0
HOUSEHOLD_1_263,WI_1,0.09,3,7,14,41.37,42.0
HOUSEHOLD_1_264,WI_1,0.12,4,7,14,55.18,56.0
HOUSEHOLD_1_265,WI_1,0.77,6,7,14,78.59,84.0
HOUSEHOLD_1_266,WI_1,0.33,7,7,14,95.72,98.0
HOUSEHOLD_1_267,WI_1,0.09,4,7,14,55.37,56.0
HOUSEHOLD_1_268,WI_1,0.76,6,7,14,78.7,84.0
HOUSEHOLD_1_269,WI_1,0.24,5,7,14,68.32,70.0
HOUSEHOLD_1_270,WI_1,0.3,5,7,14,67.91,70.0
HOUSEHOLD_1_271,WI_1,0.12,7,7,14,97.15,98.0
HOUSEHOLD_1_272,WI_1,0.97,7,7,14,91.23,98.0
HOUSEHOLD_1_274,WI_1,0.07,4,7,14,55.54,56.0
HOUSEHOLD_1_275,WI_1,0.71,6,7,14,79.0,84.0
HOUSEHOLD_1_276,WI_1,0.19,3,7,14,40.69,42.0
HOUSEHOLD_1_277,WI_1,2.79,30,7,14,400.5,420.0
HOUSEHOLD_1_278,WI_1,1.07,7,7,14,90.54,98.0
HOUSEHOLD_1_279,WI_1,2.15,30,7,14,404.98,420.0
HOUSEHOLD_1_280,WI_1,0.72,6,7,14,78.95,84.0
HOUSEHOLD_1_281,WI_1,0.53,6,7,14,80.28,84.0
HOUSEHOLD_1_282,WI_1,0.51,10,7,14,136.45,140.0
HOUSEHOLD_1_283,WI_1,1.06,12,7,14,160.55,168.0
HOUSEHOLD_1_284,WI_1,0.23,5,7,14,68.42,70.0
HOUSEHOLD_1_285,WI_1,1.19,8,7,14,103.7,112.0
HOUSEHOLD_1_286,WI_1,0.14,7,7,14,97.05,98.0
HOUSEHOLD_1_287,WI_1,1.11,8,7,14,104.26,112.0
HOUSEHOLD_1_288,WI_1,0.29,6,7,14,81.99,84.0
HOUSEHOLD_1_289,WI_1,0.99,7,7,14,91.04,98.0
HOUSEHOLD_1_290,WI_1,0.25,7,7,14,96.23,98.0
HOUSEHOLD_1_291,WI_1,1.13,10,7,14,132.1,140.0
HOUSEHOLD_1_292,WI_1,0.42,8,7,14,109.04,112.0
HOUSEHOLD_1_293,WI_1,0.35,10,7,14,137.58,140.0
HOUSEHOLD_1_294,WI_1,3.07,11,7,14,132.53,154.0
HOUSEHOLD_1_295,WI_1,1.69,11,7,14,142.15,154.0
HOUSEHOLD_1_296,WI_1,0.19,4,7,14,54.7,56.0
HOUSEHOLD_1_297,WI_1,0.21,10,7,14,138.54,140.0
HOUSEHOLD_1_298,WI_1,0.62,8,7,14,107.69,112.0
HOUSEHOLD_1_299,WI_1,0.31,11,7,14,151.83,154.0
HOUSEHOLD_1_300,WI_1,0.05,3,7,14,41.67,42.0
HOUSEHOLD_1_301,WI_1,0.93,8,7,14,105.46,112.0
